listing_id,listing_name,description,listing_type,room_type,cover_photo_url,photos_count,photo_urls,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,currency,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_avg_min_nights,l90d_avg_length_of_stay,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
2539,11 Min to Manhattan • Prospect Park • Fast WiFi,"Bright, serene room in a renovated apartment home within an elevator building<br /><br />New Nectar mattress with cool memory foam for the perfect blend of comfort and support<br /><br />Clean, quiet environment for a restful stay<br /><br />Convenient laundry room available in the building<br /><br /><b>The space</b><br />Spacious, renovated, and clean apt home, one block to F train, 25 minutes to lower Manhatten<br /><br /><b>Other things to note</b><br />If this room is unavailable on your desired dates, check out our other rooms, such as:  https://www.airbnb.com/rooms/10267242",Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/be0fa88a-0df2-4862-8195-8793b918153a.png,23,"https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/be0fa88a-0df2-4862-8195-8793b918153a.png,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/71d42a27-0488-4c82-81a7-a47bde6cf3e1.png,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/14242a25-e98f-4c9f-b816-9b91b53ab1bf.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/5393a180-e864-42a2-8395-5d2065c3061c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/d5df1c3c-4879-4c6f-9080-24f083d44adc.png,https://a0.muscache.com/im/pictures/a46cb953-9129-4bf1-907e-e35487163e8d.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/b7f048d0-d58e-4965-ac66-c3460c790b35.png,https://a0.muscache.com/im/pictures/0ccccf2e-fd1c-4309-85f1-32beb6681fcb.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/5fb47140-2a92-4efa-9cd3-482f812e5fe9.png,https://a0.muscache.com/im/pictures/ca2c7bfc-0c74-4a1a-ae3a-26fd243d0509.jpg,https://a0.muscache.com/im/pictures/43b74bee-a4fc-421f-a940-845e90b5924d.jpg,https://a0.muscache.com/im/pictures/d5f7a6aa-a506-4ae1-a562-a6cd98ea496b.jpg,https://a0.muscache.com/im/pictures/1d66bfbe-99ba-483b-8973-65f0720fc2e8.jpg,https://a0.muscache.com/im/pictures/413b9e44-b244-4490-b705-a240b7167484.jpg,https://a0.muscache.com/im/pictures/6b48333e-f9e6-4d24-a9d6-b1290222e91e.jpg,https://a0.muscache.com/im/pictures/10a6b62a-4063-4100-b20d-025280f230fa.jpg,https://a0.muscache.com/im/pictures/15e27630-a798-4c53-96f6-c6b54cc5fd8a.jpg,https://a0.muscache.com/im/pictures/11ccf28a-bfda-477e-90dc-2dc50ccf752f.jpg,https://a0.muscache.com/im/pictures/451fee2d-8ef5-4dad-93b9-d38991e2be92.jpg,https://a0.muscache.com/im/pictures/5d8a010a-aef6-4811-a8a5-4cdbb1728aa3.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/9d82a002-a720-4659-af66-a3cdbc08e489.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/36f98870-666e-4848-b9e9-f1b1a3bf3510.png,https://a0.muscache.com/im/pictures/hosting/Hosting-2539/original/58fd89a0-3ebb-4afc-b241-5edf8f17ffe2.png",2787,John,"","",false,40.6459,-73.9722,2,1,2,1.0,false,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,Ceiling fan,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Coffee maker,Wine glasses,Blender,Dining table,Laundromat nearby,Backyard,Bikes,Free street parking,Elevator,Paid parking off premises,Single level home,Luggage dropoff allowed,Long term stays allowed,Self check-in,Lockbox,Cleaning before checkout",false,false,30,Firm,8:00 AM,12:00 PM,false,false,USD,3030,,false,10,4.8,4.7,4.9,4.9,5.0,4.8,4.8,1486.0,1486.0,83.4,83.4,0.049,0.05,4.1,4.1,4.1,4.1,30.0,18.0,18,4,347,365,1486.0,1486.0,71.4,71.4,0.2,0.2,16.5,16.5,16.5,16.5,30.0,18.0,18,0,72,90
6848,Only 2 stops to Manhattan studio,"Comfortable studio apartment with super comfortable king size bed and  full kitchen and bathroom located in FABULOUS Williamsburg, Brooklyn.<br /><br /><b>The space</b><br />Our comfortable 500 sq foot (46 sq m) studio apartment with full kitchen and bath is for short term rental. The apartment is private and is in a two family house. The house is located in FABULOUS Williamsburg, Brooklyn within 10 minute travel from Manhattan. The studio is a perfect place to stay for budget minded visitors of New York City!<br /><br />IN THE APARTMENT:<br /><br />Comfortable luxury king size bed, soft flannel bed linens, pillows, comforters, a couch with queen size pullout bed, air conditioning, hangers, iron & ironing board, alarm clock, radio, TV(No Cable/Satellite), DVD/VCR player, wireless internet access for guest's laptops, dining table, room divider/screen<br /><br />IN THE BATHROOM: <br /><br />Fluffy bath towels, hand towels, bath mat, wash cloths, toilet paper (initial supply), plunger/toilet brush, soaps, shampoo & conditioner, hair dryer.<br /><br />IN THE KITCHEN: <br /><br />Refrigerator, gas stove, toaster, microwave, French press coffee maker, plates/bowls, glasses (wine, large, small), cups, Kitchen towels,  frying pan, pots, colander, bottle/wine opener, can opener, knives, wooden spatulas, flatware, cutting board, cleaning supplies, salt & pepper, spices, tea, sugar.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/e4f031a7-f146-40fd-98fd-b399a940c505.jpg,15,"https://a0.muscache.com/im/pictures/e4f031a7-f146-40fd-98fd-b399a940c505.jpg,https://a0.muscache.com/im/pictures/dc75c440-0fab-4b18-9e68-a8f9426d4855.jpg,https://a0.muscache.com/im/pictures/eb7f1c47-895c-4bbd-9e20-e80a697e7b11.jpg,https://a0.muscache.com/im/pictures/e2b7f7ff-e321-4af9-8a2a-3cd0b384e8eb.jpg,https://a0.muscache.com/im/pictures/cd4a1dfe-8a87-417c-be09-20b1dd873fb5.jpg,https://a0.muscache.com/im/pictures/9f6498ca-7eeb-44cb-8b8b-a39a1d67de43.jpg,https://a0.muscache.com/im/pictures/1d6ece70-262a-4e6c-9748-4852b2bbbab1.jpg,https://a0.muscache.com/im/pictures/89894160-8ee7-4263-a40c-10797b13c47d.jpg,https://a0.muscache.com/im/pictures/e780854b-53fc-49f6-b0a8-03cc2b8c1309.jpg,https://a0.muscache.com/im/pictures/f0252b03-fe48-44a9-9967-93d1ac30d4cf.jpg,https://a0.muscache.com/im/pictures/d31480f1-a244-4ac3-8e81-65306c25d251.jpg,https://a0.muscache.com/im/pictures/4545567/a5f03284_original.jpg,https://a0.muscache.com/im/pictures/4545539/b91f1b5c_original.jpg,https://a0.muscache.com/im/pictures/4545522/8f521d42_original.jpg,https://a0.muscache.com/im/pictures/dfb31476-d115-474a-9307-c9fb0026fb33.jpg",15991,Allen,"","",true,40.7094,-73.9534,3,2,1,1.0,false,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Free street parking",,false,30,Firm,2:00 PM,10:00 AM,false,false,USD,3589,,false,198,4.6,4.6,4.8,4.8,4.8,4.7,4.6,9929.0,9929.0,112.8,112.8,0.271,0.683,27.2,27.2,68.5,68.5,30.0,16.5,99,220,266,365,0.0,0.0,128.3,128.3,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,81,90,90
6872,Uptown Sanctuary w/ Private Bath (Month to Month),"This charming distancing-friendly month-to-month home away from home located in Historic Harlem, Uptown Sanctuary is ideal for lovers of travel, work-life balance, art, soulful living,  culture, and kindness.<br /><br />Spacious bedroom available (if you require more space, please inquiry about the master bedroom with its own ensuite bathroom or renting the whole place).<br /><br />➨ Minimum 30-day stay only, thank you for understanding!<br />➨ Additional fees apply for events and must be approved in advance.<br /><br /><b>The space</b><br />Spacious bedroom with its own private ensuite bathroom available in a furnished 2B/2B co-op with hardwood floors and a private terrace. Located in an elevator building this unit gets heavenly light and the view from the eighth floor will not disappoint. <br /><br />This sweet Harlem sanctuary is a fifteen-minute train ride from downtown Manhattan and walking distance to transportation making this location close enough to work and a step away from the city buzz when it's time to decompress. 24-hour security guards and laundry.<br /><br />This bedroom is ideal for an independent, professional female.<br /><br /><b>Guest access</b><br />Designated master bedroom, private bathroom, kitchen, and laundry room.<br /><br />Ground-level garden during regularly scheduled hours (excluding access during private events).<br /><br /><b>During your stay</b><br />➨ Additional documentation may be required for this room for safety and security reasons.  <br />➨ We'll do a move-in walk through to review things like recycling, damage, etc.  <br />➨ I'm available via direct message for any inquiries.<br />➨ Concierge available for additional fees.<br /><br /><b>Other things to note</b><br />✦ Guest access restricted to the kitchen and designated bedroom and bathroom—no other area of the building is available without expressed written permission approved by the co-op<br />✦ Living arrangements will remain consistent with state, city, and federal pandemic and health regulations  <br />✦ Let's keep the lines of communication open during your stay. Safety first! <br />✦ Furniture can only be moved by the host upon request  <br />✦ Smoking, vaping, e-cigarettes are strictly prohibited  <br />✦  Items thrown out of windows, over terrace rails, etc., carries a fine and potential legal ramifications at the expense of the responsible parties  <br />✦ Guests are encouraged to observe recycling rules.  Trash should be placed in the garbage bags within the kitchen and the host will take care of the rest  <br />✦ No loud music after 10 pm <br />✦ No unauthorized guests<br /><br />➨ Deposit required, no exceptions<br />➨ A government-issued ID or passport is required, no exceptions<br />➨ Proof of renter’s insurance required, no exceptions<br />➨ Any/all oversized items that require the use of the elevator must be approved prior to check-in, no exceptions",Private room in condo,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/ca638083-7a4e-4aeb-8cb9-8b965a95121c.png,8,"https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/ca638083-7a4e-4aeb-8cb9-8b965a95121c.png,https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/50573585-928d-4de4-8c3d-da27a5a2b179.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/b3bb8686-df0b-44b5-9d78-883994f0876f.jpeg,https://a0.muscache.com/im/pictures/408118/75b287da_original.jpg,https://a0.muscache.com/im/pictures/408153/e71ce985_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/0b7c7301-c0cd-4cca-86f6-6ae3f103f2bd.png,https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/5b6c6100-980e-4ade-885a-055faf59937a.png,https://a0.muscache.com/im/pictures/miso/Hosting-6872/original/e274b7e7-40e0-494c-acb9-1286c7c7ba02.png",16104,Kae,"","",false,40.8011,-73.9426,,,1,0.0,false,"Hot water,Washer,Dryer,Essentials,Hangers,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Free street parking,Elevator,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed,Host greets you",false,false,30,Strict,,11:00 AM,false,false,USD,2129,0,false,2,,,,,,,,3436.0,3436.0,70.2,70.2,0.14,0.173,9.4,9.4,11.7,11.7,30.0,25.5,51,71,314,365,0.0,0.0,74.8,74.8,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,18,90,90
6990,UES Beautiful Blue Room,"Beautiful peaceful healthy home<br /><br /><b>The space</b><br />Home is fun healthy. <br />Your Night’s Sleep: 100% cotton sheets and a fluffy down comforter.<br />Just pack your favorite comfy shoes and bring your empty suitcases to fill.<br /><br />The Blue room has a  twin bed built on the legs of a piano from the 1800's. There is a dresser and a nice size closet for all your clothes. Hairdryer, bedding and towels are provided in your room. The room is sound proof, no street noise, perfect for jet-lag recovery.<br />I feel that if my guests have a good nights sleep, they are full of energy for their adventures, then my guests are happy.<br /><br />The Common Space: approximately 500 square feet, features an Eat-in kitchen, living room and bathroom, to share. There is never more than 2 guests here at a time, this way there is enough space for each of us to get lost in, if we need too.<br /><br />WIFi, and Netflix,<br /><br />The home front is a work of art in constant change.<br /><br /><br />Please book online, because I cannot hold your requested days...<br />Also I can only host singles...<br /><br /><b>Guest access</b><br />Kitchen, living room, just like home.<br /><br /><b>During your stay</b><br />As roommates, fun, relax<br /><br /><b>Other things to note</b><br />We have the best restaurants in the neighborhood, so your tummy will be happy.",Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/86985bff-befd-44c5-b6d9-c1f62504a35c.jpg,27,"https://a0.muscache.com/im/pictures/86985bff-befd-44c5-b6d9-c1f62504a35c.jpg,https://a0.muscache.com/im/pictures/45fb4ec7-6856-4e78-a8c4-56bb14a6c588.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/a955664c-61c2-475d-8c3f-0e35c1bd19ac.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/6c874dd4-0003-4762-b2fd-75db5622a61d.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/08b558fe-a560-42fa-87bf-9c9d4d5edbd1.png,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/f596e609-3771-4d9f-bab4-900b4d886044.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/f65756c6-39fc-4534-b2f2-c7f3d6fd17e5.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/0f9f372c-4d92-4019-934c-bbea0ddaf45c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/78147682-17d7-4d47-9bb2-3299c13faed6.jpeg,https://a0.muscache.com/im/pictures/9cc1e336-f289-4c88-82b9-e2f94e3c1814.jpg,https://a0.muscache.com/im/pictures/7299c34a-d1a2-4fe4-a778-0ba3d3cdeada.jpg,https://a0.muscache.com/im/pictures/27845368/44fd3546_original.jpg,https://a0.muscache.com/im/pictures/27845348/ebe7e71e_original.jpg,https://a0.muscache.com/im/pictures/27845414/6d4c83fc_original.jpg,https://a0.muscache.com/im/pictures/c926f5c3-0565-4721-b37b-09062023517b.jpg,https://a0.muscache.com/im/pictures/049840ca-1a6d-4963-8201-853cb28d0c3f.jpg,https://a0.muscache.com/im/pictures/f9c33bb7-b350-4989-83af-0c22e2208539.jpg,https://a0.muscache.com/im/pictures/76165ce2-c172-4ba5-8213-27a53ebaccf7.jpg,https://a0.muscache.com/im/pictures/317e12c5-4630-4d55-8d7c-d18beb7ad7fc.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/e3f3b46b-49cd-4eae-8883-121f8cadaca9.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA%3D%3D/original/0fbfab1e-1618-4725-86be-8f61413f8f95.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA==/original/ce404b18-bd03-4c94-af66-184cbb1df8bd.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA==/original/59ad0848-d6fc-4d0f-8a9d-dcf5759876ac.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA==/original/59fb5e06-7b17-4dab-87fb-69c339b91155.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA==/original/048a907a-ab91-4e20-960d-eb1d621bcdb9.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA==/original/8601d9f5-2dc5-46f1-84e9-f6d616c4bc0e.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Njk5MA==/original/775489d5-d4bc-4c57-a9f2-62e729ddbb6f.jpeg",16800,Cynthia,"","",true,40.7878,-73.9476,,,1,0.0,false,"Hair dryer,Hot water,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Stove,Coffee maker,Free street parking,Paid parking off premises,Host greets you",,false,30,Moderate,,11:00 AM,true,false,USD,2319,,true,251,4.88,4.8,5.0,5.0,4.9,4.8,4.8,9020.0,9020.0,76.2,76.2,0.337,0.891,24.7,24.7,65.4,65.4,30.0,24.6,123,227,242,365,0.0,0.0,83.1,83.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,90,90,90
7097,"Perfect for Your Parents, With Garden & Patio","Parents/grandparents coming to town or are you just here for work or play? You'll love this Victorian home. You will enjoy your own spacious bedroom and bathroom, with all the privacy you need. Garden access. Central air conditioning.  Hi-def 48-inch smart TV. High-speed internet. King-size bed. (Also a sofa bed if you don't want to share.) <br /><br />We try to greet you upon check-in.<br /><br />NYC short-term rental. registration #: OSE-STRREG-0000008.<br /><br /><b>The space</b><br />Very spacious, at 1,000 sq ft: California King-size bed, en suite bathroom with shower (no tub).  Bar area has cooktop, microwave, fridge/freezer, sink, coffeepot, teapot as well as coffee, tea and essentials, and spacious sitting area perfect for curling up with a book or TV show  Full kitchen is shared upstairs. Also, there are not 8 rooms! (as Airbnb's AI insists).<br /><br /><b>Guest access</b><br />You may access all spaces within the apartment. Private entrance and space. Shared space for washer/dryer in building laundry room. Garden access, with large patio and table.<br /><br /><b>During your stay</b><br />We'll be available throughout your stay. If you need anything, please text or call us and we'll get right on it.<br /><br /><b>Other things to note</b><br />Contact host w/questions regarding requirements of NYC short-term rental law.",Private room in guest suite,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/45d248ed-590d-4ea3-a9ca-b06e446341b9.jpeg,29,"https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/45d248ed-590d-4ea3-a9ca-b06e446341b9.jpeg,https://a0.muscache.com/im/pictures/aaac19fc-4b4d-475e-8ae5-cd7da106341a.jpg,https://a0.muscache.com/im/pictures/107655500/e771d711_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/7d0c713b-b49b-460a-8a87-f3d853aad6b0.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzA5Nw%3D%3D/original/02bcbf73-1c4a-4057-b033-15c02307d59d.jpeg,https://a0.muscache.com/im/pictures/107655531/b922b1c7_original.jpg,https://a0.muscache.com/im/pictures/107666406/2a962408_original.jpg,https://a0.muscache.com/im/pictures/655b10cb-ce2d-487c-a13d-6551dcded5fd.jpg,https://a0.muscache.com/im/pictures/6b2d1a6f-1a5c-4bc8-bd75-74ef24dc0a7b.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/f6c1fa25-d159-4532-91c7-a08e80aa758d.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/c726f846-51a6-43f1-ae75-a71966cf34d4.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/a9f4dedb-4c01-457a-9c58-1f27a8ee278f.jpeg,https://a0.muscache.com/im/pictures/107655543/574564dd_original.jpg,https://a0.muscache.com/im/pictures/107655534/faa0ee03_original.jpg,https://a0.muscache.com/im/pictures/12134161/21f7eda5_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/8139882a-55af-4942-befd-46852e6aa996.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/329a168d-a08e-46f4-b1f0-76e7d281472b.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/bc3286f5-620d-4887-8095-7a7c211fd21c.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/b0b6be34-7976-4cb6-9e3e-a8e8d3fd4748.jpeg,https://a0.muscache.com/im/pictures/107734840/30e37910_original.jpg,https://a0.muscache.com/im/pictures/b3278d1a-81c4-45b4-8561-1fc66fff5511.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzA5Nw%3D%3D/original/8356a6a0-f12f-4b53-bd53-f43eee3b4ed2.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/ec517dd0-f2b8-4bb0-95d5-be7ff604e525.png,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzA5Nw%3D%3D/original/db6e182e-5186-4746-aa41-63ec4861642b.jpeg,https://a0.muscache.com/im/pictures/107655494/c4af5e27_original.jpg,https://a0.muscache.com/im/pictures/12133666/820185e7_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/f649bfe1-9e79-4eab-8d47-0a0e7d01fccf.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-7097/original/435cc417-302f-43ee-ad26-3e0b0c38031b.jpeg,https://a0.muscache.com/im/pictures/12133459/440b9ebf_original.jpg",17571,Jane,"","",true,40.6919,-73.9739,,,2,0.0,false,"Garden view,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,TV,Books and reading material,Air conditioning,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Hot water kettle,Coffee maker,Wine glasses,Toaster,Coffee,Private entrance,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area,Free street parking,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed,Self check-in,Lockbox",,false,7,Flexible,2:00 PM,11:00 AM,true,false,USD,0,0,true,423,4.89,4.9,5.0,4.9,4.9,5.0,4.8,18252.0,18252.0,227.9,227.9,0.214,0.331,50.0,50.0,77.3,77.3,7.2,3.7,78,129,287,365,0.0,0.0,232.6,232.6,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0,90,90,90
7801,Sunny Williamsburg Loft with Private Cedar Sauna,,Entire place,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-7801/original/61d010de-99ab-456f-ba88-e313202cf409.jpeg,21,,21207,Chaya,313584,Elie,true,40.7188,-73.9562,2,,1,1.0,false,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,Ethernet connection,TV,Record player,Sound system,Books and reading material,Board games,Air conditioning,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Backyard,Free street parking,Sauna,Paid parking off premises,Long term stays allowed,Cleaning before checkout",,false,30,Firm,,,,,USD,13023,0,false,12,4.91,4.8,4.9,4.7,4.8,5.0,4.9,3823.0,3823.0,391.8,391.8,0.03,0.042,10.5,10.5,14.7,14.7,30.0,11.0,11,105,354,365,0.0,0.0,465.1,465.1,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0,60,90,90
